id,type,title,source.database,source.author,source.author_id,source.poem_id,source.collected,source.processed,content.full_text,content.poem_lines,content.line_count,content.char_count,metadata.persona,metadata.time_period,metadata.place,metadata.poem_type,metadata.poem_type_detail,metadata.rhyme_category,metadata.has_allusions,metadata.allusion_count,metadata.has_annotations,metadata.annotation_count,metadata.language,metadata.formality,metadata.content_category
dufu_31643,poem,前出塞九首,CNKGraph.Writings.xml,杜甫,17270,31643,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742075,"Title: 前出塞九首

Poem:
迢迢萬餘里，
領我赴三軍。
軍中異苦樂，
主將寧盡聞。
隔河見胡騎，
倏忽數百羣。
我始爲奴僕，
幾時樹功勳。

Creation Information:
Date: 751年
Place: CN6101

Literary Characteristics:
Type: 古風
Rhyme: 文

Annotations:
  - 草堂本，《前出》塞編入天寶未亂以前在京師作，諸本皆與《後出塞》同編。《前出塞》爲徵奏隴之兵赴交河而作，《後出塞》爲徵東都之兵赴薊門而作也。
  - 衛青奮於奴僕
","['迢迢萬餘里，', '領我赴三軍。', '軍中異苦樂，', '主將寧盡聞。', '隔河見胡騎，', '倏忽數百羣。', '我始爲奴僕，', '幾時樹功勳。']",8,48,Du Fu (杜甫),751年,CN6101,古風,GuFeng,文,False,0,True,2,Classical Chinese,Formal,poetry
dufu_31644,poem,前出塞九首,CNKGraph.Writings.xml,杜甫,17270,31644,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742078,"Title: 前出塞九首

Poem:
挽弓當挽強，
用箭當用長。
射人先射馬，
擒賊先擒王。
殺人亦有限，
列國自有疆。
苟能制侵陵，
豈在多殺傷。

Creation Information:
Date: 751年
Place: CN6101

Literary Characteristics:
Type: 古風
Rhyme: 阳

Annotations:
  - 草堂本，《前出》塞編入天寶未亂以前在京師作，諸本皆與《後出塞》同編。《前出塞》爲徵奏隴之兵赴交河而作，《後出塞》爲徵東都之兵赴薊門而作也。
  - 一作寇
  - 一作立
","['挽弓當挽強，', '用箭當用長。', '射人先射馬，', '擒賊先擒王。', '殺人亦有限，', '列國自有疆。', '苟能制侵陵，', '豈在多殺傷。']",8,48,Du Fu (杜甫),751年,CN6101,古風,GuFeng,阳,False,0,True,3,Classical Chinese,Formal,poetry
dufu_31645,poem,前出塞九首,CNKGraph.Writings.xml,杜甫,17270,31645,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742081,"Title: 前出塞九首

Poem:
驅馬天雨雪，
軍行入高山。
逕危抱寒石，
指落曾冰間。
已去漢月遠，
何時築城還。
浮雲暮南征，
可望不可攀。

Creation Information:
Date: 751年
Place: CN6101

Literary Characteristics:
Type: 古風
Rhyme: 删

Annotations:
  - 草堂本，《前出》塞編入天寶未亂以前在京師作，諸本皆與《後出塞》同編。《前出塞》爲徵奏隴之兵赴交河而作，《後出塞》爲徵東都之兵赴薊門而作也。
","['驅馬天雨雪，', '軍行入高山。', '逕危抱寒石，', '指落曾冰間。', '已去漢月遠，', '何時築城還。', '浮雲暮南征，', '可望不可攀。']",8,48,Du Fu (杜甫),751年,CN6101,古風,GuFeng,删,False,0,True,1,Classical Chinese,Formal,poetry
dufu_31646,poem,前出塞九首,CNKGraph.Writings.xml,杜甫,17270,31646,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742083,"Title: 前出塞九首

Poem:
單于寇我壘，
百里風塵昏。
雄劒四五動，
彼軍爲我奔。
虜其名王歸，
繫頸授轅門。
潛身備行列，
一勝何足論。

Creation Information:
Date: 751年
Place: CN6101

Literary Characteristics:
Type: 古風
Rhyme: 元

Annotations:
  - 草堂本，《前出》塞編入天寶未亂以前在京師作，諸本皆與《後出塞》同編。《前出塞》爲徵奏隴之兵赴交河而作，《後出塞》爲徵東都之兵赴薊門而作也。
","['單于寇我壘，', '百里風塵昏。', '雄劒四五動，', '彼軍爲我奔。', '虜其名王歸，', '繫頸授轅門。', '潛身備行列，', '一勝何足論。']",8,48,Du Fu (杜甫),751年,CN6101,古風,GuFeng,元,False,0,True,1,Classical Chinese,Formal,poetry
dufu_31647,poem,前出塞九首,CNKGraph.Writings.xml,杜甫,17270,31647,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742085,"Title: 前出塞九首

Poem:
從軍十年餘，
能無分寸功。
衆人貴苟得，
欲語羞雷同。
中原有鬬爭，
況在狄與戎。
丈夫四方志，
安可辭固窮。

Creation Information:
Date: 751年
Place: CN6101

Literary Characteristics:
Type: 古風
Rhyme: 东

Annotations:
  - 草堂本，《前出》塞編入天寶未亂以前在京師作，諸本皆與《後出塞》同編。《前出塞》爲徵奏隴之兵赴交河而作，《後出塞》爲徵東都之兵赴薊門而作也。
  - 一作困
","['從軍十年餘，', '能無分寸功。', '衆人貴苟得，', '欲語羞雷同。', '中原有鬬爭，', '況在狄與戎。', '丈夫四方志，', '安可辭固窮。']",8,48,Du Fu (杜甫),751年,CN6101,古風,GuFeng,东,False,0,True,2,Classical Chinese,Formal,poetry
dufu_31500,poem,後出塞五首,CNKGraph.Writings.xml,杜甫,17270,31500,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742089,"Title: 後出塞五首

Poem:
男兒生世間，
及壯當封侯。
戰伐有功業，
焉能守舊丘。
召募赴薊門，
軍動不可留。
千金買馬鞭，
百金裝刀頭。
閭里送我行，
親戚擁道周。
斑白居上列，
酒酣進庶羞。
少年別有贈，
含笑看吳鉤。

Creation Information:
Date: 755年
Place: CN6101

Literary Characteristics:
Type: 古風
Rhyme: 尤

Allusions:
  - 封侯

Annotations:
  - 一作橫吹曲辭 後出塞五首 一
  - 一作鞍
","['男兒生世間，', '及壯當封侯。', '戰伐有功業，', '焉能守舊丘。', '召募赴薊門，', '軍動不可留。', '千金買馬鞭，', '百金裝刀頭。', '閭里送我行，', '親戚擁道周。', '斑白居上列，', '酒酣進庶羞。', '少年別有贈，', '含笑看吳鉤。']",14,84,Du Fu (杜甫),755年,CN6101,古風,GuFeng,尤,True,1,True,2,Classical Chinese,Formal,poetry
dufu_31501,poem,後出塞五首,CNKGraph.Writings.xml,杜甫,17270,31501,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742091,"Title: 後出塞五首

Poem:
朝進東門營，
暮上河陽橋。
落日照大旗，
馬鳴風蕭蕭。
平沙列萬幕，
部伍各見招。
中天懸明月，
令嚴夜寂寥。
悲笳數聲動，
壯士慘不驕。
借問大將誰，
恐是霍嫖姚。

Creation Information:
Date: 755年
Place: CN6101

Literary Characteristics:
Type: 古風
Rhyme: 萧

Allusions:
  - 霍嫖姚

Annotations:
  - 一作橫吹曲辭 後出塞五首 二
  - 一作營門
  - 天寶二年，祿山入朝，進驃騎大將軍
","['朝進東門營，', '暮上河陽橋。', '落日照大旗，', '馬鳴風蕭蕭。', '平沙列萬幕，', '部伍各見招。', '中天懸明月，', '令嚴夜寂寥。', '悲笳數聲動，', '壯士慘不驕。', '借問大將誰，', '恐是霍嫖姚。']",12,72,Du Fu (杜甫),755年,CN6101,古風,GuFeng,萧,True,1,True,3,Classical Chinese,Formal,poetry
dufu_31502,poem,後出塞五首,CNKGraph.Writings.xml,杜甫,17270,31502,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742095,"Title: 後出塞五首

Poem:
古人重守邊，
今人重高勳。
豈知英雄主，
出師亙長雲。
六合已一家，
四夷且孤軍。
遂使貔虎士，
奮身勇所聞。
拔劒擊大荒，
日收胡馬羣。
誓開玄冥北，
持以奉吾君。

Creation Information:
Date: 755年
Place: CN6101

Literary Characteristics:
Type: 古風
Rhyme: 文

Annotations:
  - 一作橫吹曲辭 後出塞五首 三
  - 一作日
  - 一作直
  - 一作螭
  - 一作武
","['古人重守邊，', '今人重高勳。', '豈知英雄主，', '出師亙長雲。', '六合已一家，', '四夷且孤軍。', '遂使貔虎士，', '奮身勇所聞。', '拔劒擊大荒，', '日收胡馬羣。', '誓開玄冥北，', '持以奉吾君。']",12,72,Du Fu (杜甫),755年,CN6101,古風,GuFeng,文,False,0,True,5,Classical Chinese,Formal,poetry
dufu_31503,poem,後出塞五首,CNKGraph.Writings.xml,杜甫,17270,31503,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742098,"Title: 後出塞五首

Poem:
獻凱日繼踵，
兩蕃靜無虞。
漁陽豪俠地，
擊鼓吹笙竽。
雲帆轉遼海，
稉稻來東吳。
越羅與楚練，
照耀輿臺軀。
主將位益崇，
氣驕凌上都。
邊人不敢議，
議者死路衢。

Creation Information:
Date: 755年
Place: CN6101

Literary Characteristics:
Type: 古風
Rhyme: 虞

Annotations:
  - 一作橫吹曲辭 後出塞五首 四
  - 初，祿山逆節漸露。有言其反者，明皇輒縛送之，遂無敢言者
","['獻凱日繼踵，', '兩蕃靜無虞。', '漁陽豪俠地，', '擊鼓吹笙竽。', '雲帆轉遼海，', '稉稻來東吳。', '越羅與楚練，', '照耀輿臺軀。', '主將位益崇，', '氣驕凌上都。', '邊人不敢議，', '議者死路衢。']",12,72,Du Fu (杜甫),755年,CN6101,古風,GuFeng,虞,False,0,True,2,Classical Chinese,Formal,poetry
dufu_31504,poem,後出塞五首,CNKGraph.Writings.xml,杜甫,17270,31504,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742102,"Title: 後出塞五首

Poem:
我本良家子，
出師亦多門。
將驕益愁思，
身貴不足論。
躍馬二十年，
恐辜明主恩。
坐見幽州騎，
長驅河洛昏。
中夜間道歸，
故里但空邨。
惡名幸脫免，
窮老無兒孫。

Creation Information:
Date: 755年
Place: CN6101

Literary Characteristics:
Type: 古風
Rhyme: 元

Annotations:
  - 一作橫吹曲辭 後出塞五首 五
","['我本良家子，', '出師亦多門。', '將驕益愁思，', '身貴不足論。', '躍馬二十年，', '恐辜明主恩。', '坐見幽州騎，', '長驅河洛昏。', '中夜間道歸，', '故里但空邨。', '惡名幸脫免，', '窮老無兒孫。']",12,72,Du Fu (杜甫),755年,CN6101,古風,GuFeng,元,False,0,True,1,Classical Chinese,Formal,poetry
dufu_31648,poem,前苦寒行二首,CNKGraph.Writings.xml,杜甫,17270,31648,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742105,"Title: 前苦寒行二首

Poem:
漢時長安雪一丈，
牛馬毛寒縮如蝟。
楚江巫峽冰入懷，
虎豹哀號又堪記。
秦城老翁荆揚客，
慣習炎蒸歲絺綌。
玄冥祝融氣或交，
手持白羽未敢釋。

Creation Information:
Date: 767年
Place: CN500236,东屯

Literary Characteristics:
Type: 古風

Annotations:
  - 王僧虔《技錄》：“清調有六曲，一《苦寒行》。”
","['漢時長安雪一丈，', '牛馬毛寒縮如蝟。', '楚江巫峽冰入懷，', '虎豹哀號又堪記。', '秦城老翁荆揚客，', '慣習炎蒸歲絺綌。', '玄冥祝融氣或交，', '手持白羽未敢釋。']",8,64,Du Fu (杜甫),767年,"CN500236,东屯",古風,GuFeng,Unknown,False,0,True,1,Classical Chinese,Formal,poetry
dufu_31649,poem,前苦寒行二首,CNKGraph.Writings.xml,杜甫,17270,31649,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742108,"Title: 前苦寒行二首

Poem:
去年白帝雪在山，
今年白帝雪在地。
凍埋蛟龍南浦縮，
寒刮肌膚北風利。
楚人四時皆麻衣，
楚天萬里無晶輝。
三足之烏足恐斷，
羲和送將何所歸。

Creation Information:
Date: 767年
Place: CN500236,东屯

Literary Characteristics:
Type: 古風

Allusions:
  - 羲和
  - 三足之鳥

Annotations:
  - 王僧虔《技錄》：“清調有六曲，一《苦寒行》。”
  - 一作割
  - 一作頃
  - 一作骨
  - 一作迭送將安歸，一作送之將安歸
","['去年白帝雪在山，', '今年白帝雪在地。', '凍埋蛟龍南浦縮，', '寒刮肌膚北風利。', '楚人四時皆麻衣，', '楚天萬里無晶輝。', '三足之烏足恐斷，', '羲和送將何所歸。']",8,64,Du Fu (杜甫),767年,"CN500236,东屯",古風,GuFeng,Unknown,True,2,True,5,Classical Chinese,Formal,poetry
dufu_31485,poem,石文詩,CNKGraph.Writings.xml,杜甫,17270,31485,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742111,"Title: 石文詩

Poem:
詩王本在陳芳國，
九夜捫之麟篆熟，
聲振扶桑享天福。

Literary Characteristics:
Type: 古風
Rhyme: 屋
","['詩王本在陳芳國，', '九夜捫之麟篆熟，', '聲振扶桑享天福。']",3,24,Du Fu (杜甫),Unknown,Unknown,古風,GuFeng,屋,False,0,False,0,Classical Chinese,Formal,poetry
dufu_1367127,poem,畫馬讚,CNKGraph.Writings.xml,杜甫,17270,1367127,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742113,"Title: 畫馬讚

Poem:
韓幹畫馬，
毫端有神。
驊騮老大，
腰褭清新。
魚目瘦腦，
龍文長身。
雪垂白肉，
風蹙蘭筋。
逸態蕭疎，
高驤縱恣。
四蹄雷雹，
一日天地。
御者閑敏，
去何難易。
愚夫乘騎，
動必顛躓。
瞻彼駿骨，
實惟龍媒。
漢歌燕市，
已矣茫哉。
但見駑駘，
紛然往來。
良工惆悵，
落筆雄才。

Literary Characteristics:
Type: 四言詩
","['韓幹畫馬，', '毫端有神。', '驊騮老大，', '腰褭清新。', '魚目瘦腦，', '龍文長身。', '雪垂白肉，', '風蹙蘭筋。', '逸態蕭疎，', '高驤縱恣。', '四蹄雷雹，', '一日天地。', '御者閑敏，', '去何難易。', '愚夫乘騎，', '動必顛躓。', '瞻彼駿骨，', '實惟龍媒。', '漢歌燕市，', '已矣茫哉。', '但見駑駘，', '紛然往來。', '良工惆悵，', '落筆雄才。']",24,120,Du Fu (杜甫),Unknown,Unknown,四言詩,SiYan,Unknown,False,0,False,0,Classical Chinese,Formal,poetry
dufu_30406,poem,句,CNKGraph.Writings.xml,杜甫,17270,30406,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742115,"Title: 句

Poem:
寒食少天氣，
東風多柳花。
小桃知客意，
春盡始開花。

Literary Characteristics:
Type: 句
Rhyme: 麻
","['寒食少天氣，', '東風多柳花。', '小桃知客意，', '春盡始開花。']",4,24,Du Fu (杜甫),Unknown,Unknown,句,Others,麻,False,0,False,0,Classical Chinese,Formal,poetry
dufu_31853,poem,句,CNKGraph.Writings.xml,杜甫,17270,31853,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742118,"Title: 句

Poem:
狨擲寒條馬見驚。

Literary Characteristics:
Type: 句
Rhyme: 庚
",['狨擲寒條馬見驚。'],1,8,Du Fu (杜甫),Unknown,Unknown,句,Others,庚,False,0,False,0,Classical Chinese,Formal,poetry
dufu_31854,poem,句,CNKGraph.Writings.xml,杜甫,17270,31854,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742120,"Title: 句

Poem:
君看墻頭桃樹花，
盡是行人眼中血。

Literary Characteristics:
Type: 句
Rhyme: 屑
","['君看墻頭桃樹花，', '盡是行人眼中血。']",2,16,Du Fu (杜甫),Unknown,Unknown,句,Others,屑,False,0,False,0,Classical Chinese,Formal,poetry
dufu_31855,poem,閬中行,CNKGraph.Writings.xml,杜甫,17270,31855,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742121,"Title: 閬中行

Poem:
豺狼當路，
無地遊從。

Literary Characteristics:
Type: 句
Rhyme: 冬
","['豺狼當路，', '無地遊從。']",2,10,Du Fu (杜甫),Unknown,Unknown,句,Others,冬,False,0,False,0,Classical Chinese,Formal,poetry
dufu_31551,poem,雜曲歌辭 麗人行,CNKGraph.Writings.xml,杜甫,17270,31551,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742126,"Title: 雜曲歌辭 麗人行

Poem:
三月三日天氣新，
長安水邊多麗人。
態濃意遠淑且真，
肌理細膩骨肉勻。
繡羅衣裳照暮春，
蹙金孔雀銀麒麟。
頭上何所有，
翠微㔩葉垂鬢脣。
背後何所見，
珠壓腰衱穩稱身。
就中雲幕椒房親，
賜名大國虢與秦。
紫駝之峰出翠釜，
水精之盤行素鱗。
犀箸厭飫久未下，
鑾刀縷切空紛綸。
黃門飛鞚不動塵，
御廚絡繹送八珍。
簫鼓哀吟感鬼神，
賓從雜遝實要津。
後來鞍馬何逡巡，
當軒下馬入錦茵。
楊花雪落覆白蘋，
青鳥飛去銜紅巾。
炙手可熱勢絕倫，
慎莫近前丞相嗔。

Creation Information:
Date: 753年
Place: CN6101

Literary Characteristics:
Type: 樂府曲辭
Rhyme: 真

Annotations:
  - 一作畫
  - 一作爲
  - 烏合反
  - 一作匌㔩
  - 一作身
  ... and 11 more
","['三月三日天氣新，', '長安水邊多麗人。', '態濃意遠淑且真，', '肌理細膩骨肉勻。', '繡羅衣裳照暮春，', '蹙金孔雀銀麒麟。', '頭上何所有，', '翠微㔩葉垂鬢脣。', '背後何所見，', '珠壓腰衱穩稱身。', '就中雲幕椒房親，', '賜名大國虢與秦。', '紫駝之峰出翠釜，', '水精之盤行素鱗。', '犀箸厭飫久未下，', '鑾刀縷切空紛綸。', '黃門飛鞚不動塵，', '御廚絡繹送八珍。', '簫鼓哀吟感鬼神，', '賓從雜遝實要津。', '後來鞍馬何逡巡，', '當軒下馬入錦茵。', '楊花雪落覆白蘋，', '青鳥飛去銜紅巾。', '炙手可熱勢絕倫，', '慎莫近前丞相嗔。']",26,204,Du Fu (杜甫),753年,CN6101,樂府曲辭,YueFu,真,False,0,True,16,Classical Chinese,Formal,poetry
dufu_31429,poem,大麥行,CNKGraph.Writings.xml,杜甫,17270,31429,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742130,"Title: 大麥行

Poem:
大麥乾枯小麥黃，
婦女行泣夫走藏。
東至集壁西梁洋，
問誰腰鐮胡與羌。
豈無蜀兵三千人，
部領辛苦江山長。
安得如鳥有羽翅，
托身白雲還故鄉。

Creation Information:
Date: 762年
Place: CN5101

Literary Characteristics:
Type: 樂府曲辭
Rhyme: 阳

Annotations:
  - 一作人
  - 四川皆屬山南西道
  - 一作簿
","['大麥乾枯小麥黃，', '婦女行泣夫走藏。', '東至集壁西梁洋，', '問誰腰鐮胡與羌。', '豈無蜀兵三千人，', '部領辛苦江山長。', '安得如鳥有羽翅，', '托身白雲還故鄉。']",8,64,Du Fu (杜甫),762年,CN5101,樂府曲辭,YueFu,阳,False,0,True,3,Classical Chinese,Formal,poetry
dufu_31788,poem,短歌行贈王郎司直,CNKGraph.Writings.xml,杜甫,17270,31788,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742133,"Title: 短歌行贈王郎司直

Poem:
王郎酒酣拔劒斫地歌莫哀，
我能拔爾抑塞磊落之奇才。
豫章翻風白日動，
鯨魚跋浪滄溟開。
且脫佩劒休裴回，
西得諸侯櫂錦水。
欲向何門趿珠履，
仲宣樓頭春色深。
青眼高歌望吾子，
眼中之人吾老矣。

Creation Information:
Date: 768年
Place: CN421024

Literary Characteristics:
Type: 樂府曲辭

Allusions:
  - 青眼高歌
  - 豫章

Annotations:
  - 草堂本此首編入大曆三年，以詩中仲宣樓頭之句，宜客荆州時作也。
  - 一作劒佩
  - 一作颯
  - 一作已
","['王郎酒酣拔劒斫地歌莫哀，', '我能拔爾抑塞磊落之奇才。', '豫章翻風白日動，', '鯨魚跋浪滄溟開。', '且脫佩劒休裴回，', '西得諸侯櫂錦水。', '欲向何門趿珠履，', '仲宣樓頭春色深。', '青眼高歌望吾子，', '眼中之人吾老矣。']",10,88,Du Fu (杜甫),768年,CN421024,樂府曲辭,YueFu,Unknown,True,2,True,4,Classical Chinese,Formal,poetry
dufu_31787,poem,短歌行送祁錄事歸合州因寄蘇使君,CNKGraph.Writings.xml,杜甫,17270,31787,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742137,"Title: 短歌行送祁錄事歸合州因寄蘇使君

Poem:
前者途中一相見，
人事經年記君面。
後生相動何寂寥，
君有長才不貧賤。
君今起柁春江流，
余亦沙邊具小舟。
幸爲達書賢府主，
江花未盡會江樓。

Creation Information:
Date: 763年
Place: CN510722

Literary Characteristics:
Type: 樂府曲辭

Annotations:
  - 一作邛
  - 一作勸
","['前者途中一相見，', '人事經年記君面。', '後生相動何寂寥，', '君有長才不貧賤。', '君今起柁春江流，', '余亦沙邊具小舟。', '幸爲達書賢府主，', '江花未盡會江樓。']",8,64,Du Fu (杜甫),763年,CN510722,樂府曲辭,YueFu,Unknown,False,0,True,2,Classical Chinese,Formal,poetry
dufu_30515,poem,贈花卿,CNKGraph.Writings.xml,杜甫,17270,30515,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742139,"Title: 贈花卿

Poem:
錦城絲管日紛紛，
半入江風半入雲。
此曲秪應天上有，
人間能得幾回聞。

Creation Information:
Date: 761年
Place: CN5101

Literary Characteristics:
Type: 樂府曲辭
Rhyme: 文

Annotations:
  - 一作去
","['錦城絲管日紛紛，', '半入江風半入雲。', '此曲秪應天上有，', '人間能得幾回聞。']",4,32,Du Fu (杜甫),761年,CN5101,樂府曲辭,YueFu,文,False,0,True,1,Classical Chinese,Formal,poetry
dufu_30402,poem,少年行,CNKGraph.Writings.xml,杜甫,17270,30402,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742142,"Title: 少年行

Poem:
馬上誰家薄媚郎，
臨堦下馬坐人牀。
不通姓字麤豪甚，
指點銀瓶索酒嘗。

Creation Information:
Date: 762年
Place: CN5101

Literary Characteristics:
Type: 樂府曲辭
Rhyme: 阳

Annotations:
  - 一作騎馬
  - 一作白面
  - 一作軒
  - 一作踏
  - 一作疎
  ... and 1 more
","['馬上誰家薄媚郎，', '臨堦下馬坐人牀。', '不通姓字麤豪甚，', '指點銀瓶索酒嘗。']",4,32,Du Fu (杜甫),762年,CN5101,樂府曲辭,YueFu,阳,False,0,True,6,Classical Chinese,Formal,poetry
dufu_30403,poem,少年行二首,CNKGraph.Writings.xml,杜甫,17270,30403,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742144,"Title: 少年行二首

Poem:
莫笑田家老瓦盆，
自從盛酒長兒孫。
傾銀注瓦驚人眼，
共醉終同臥竹根。

Creation Information:
Date: 761年
Place: CN5101

Literary Characteristics:
Type: 樂府曲辭
Rhyme: 元

Annotations:
  - 一作養
  - 一作玉
","['莫笑田家老瓦盆，', '自從盛酒長兒孫。', '傾銀注瓦驚人眼，', '共醉終同臥竹根。']",4,32,Du Fu (杜甫),761年,CN5101,樂府曲辭,YueFu,元,False,0,True,2,Classical Chinese,Formal,poetry
dufu_30404,poem,少年行二首,CNKGraph.Writings.xml,杜甫,17270,30404,2025-10-04T14:31:18.538790,2025-10-04T14:32:58.742147,"Title: 少年行二首

Poem:
巢燕養雛渾去盡，
江花結子已無多。
黃衫年少來宜數，
不見堂前東逝波。

Creation Information:
Date: 761年
Place: CN5101

Literary Characteristics:
Type: 樂府曲辭
Rhyme: 歌

Annotations:
  - 一作引
  - 一作兒
  - 一作也
  - 一作宜來
","['巢燕養雛渾去盡，', '江花結子已無多。', '黃衫年少來宜數，', '不見堂前東逝波。']",4,32,Du Fu (杜甫),761年,CN5101,樂府曲辭,YueFu,歌,False,0,True,4,Classical Chinese,Formal,poetry
